gen,mean_pheno,var_pheno,mean_fit
3718.0,0.023200000000000002,0.00145156,0.9990065881577517
3719.0,0.02364,0.0014815504000000002,0.9989812879090841
3720.0,0.023235,0.0013638847749999998,0.9990493887524406
3721.0,0.0223,0.00131251,0.9990962437703707
3722.0,0.02435,0.0013118775,0.99904886332778
3723.0,0.023855,0.0013372889749999999,0.9990480493274564
3724.0,0.0245,0.0013774500000000001,0.9990125465340143
3725.0,0.024640000000000002,0.0013306704,0.9990324490614741
3726.0,0.023535,0.0013486537749999997,0.9990499680564653
3727.0,0.024125,0.0013934343749999998,0.9990136487424273
3728.0,0.024210000000000002,0.0013186759000000001,0.9990488754918053
3729.0,0.02363,0.0013483231,0.999047919619745
3730.0,0.02419,0.0013872439000000001,0.999015222497614
3731.0,0.024550000000000006,0.0013865975,0.9990067648261478
3732.0,0.02423,0.0013964070999999997,0.9990096369611131
3733.0,0.022985,0.0014458397750000001,0.9990142901803144
3734.0,0.022920000000000003,0.0014927736,0.9989923953051273
3735.0,0.022105,0.0014533189749999999,0.9990303961058984
3736.0,0.022340000000000002,0.0014800244,0.9990118660249362
3737.0,0.02215,0.0014622774999999998,0.9990248604884454
3738.0,0.022555,0.001542021975,0.9989760857230385
3739.0,0.022715000000000003,0.0014625787750000001,0.9990120658864705
3740.0,0.02135,0.0014412775,0.9990527605971441
3741.0,0.021079999999999998,0.0014335335999999998,0.9990623648652425
3742.0,0.01993,0.0014290951,0.9990880564572996
3743.0,0.020564999999999996,0.0014416307749999999,0.9990690576266373
3744.0,0.019965,0.001450848775,0.9990766967348558
3745.0,0.020024999999999998,0.0014401493749999997,0.999080690422355
3746.0,0.019425,0.001383719375,0.9991206034004013
3747.0,0.01939,0.0014430278999999996,0.9990918274721386
3748.0,0.019435,0.001562630775,0.9990312771476483
3749.0,0.020030000000000003,0.0014883990999999999,0.9990565677330718
3750.0,0.020455,0.001445542975,0.9990692668695297
3751.0,0.021205,0.001430097975,0.9990614390534794
3752.0,0.021775000000000003,0.0013949993749999999,0.9990666760870045
3753.0,0.022335,0.0013650977750000002,0.9990692656362417
3754.0,0.023200000000000002,0.00140376,0.9990303561492302
3755.0,0.023379999999999998,0.0013828756,0.9990366764696056
3756.0,0.021795,0.001445627975,0.9990410081475493
3757.0,0.021945,0.001330466975,0.9990951656968605
3758.0,0.021045,0.0013167579749999998,0.9991213610481394
3759.0,0.02118,0.0013256076,0.9991139934217321
3760.0,0.019845,0.001384625975,0.9991119116373764
3761.0,0.020425,0.001428869375,0.9990782244656636
3762.0,0.020435000000000002,0.0013960607750000001,0.9990944310152321
3763.0,0.02011,0.0013467878999999998,0.9991255218825313
3764.0,0.019149999999999997,0.0013663775,0.9991345181061861
3765.0,0.018805,0.001287921975,0.9991802545210614
3766.0,0.01929,0.0013300959,0.9991500166652482
3767.0,0.019625,0.0012974093749999998,0.999159702034664
3768.0,0.018985,0.001282719775,0.9991793767091487
3769.0,0.01816,0.0012883144,0.9991918915242134
3770.0,0.018420000000000002,0.0014044035999999998,0.9991292680621178
3771.0,0.017634999999999998,0.001357656775,0.9991666964046357
3772.0,0.01509,0.0013639918999999998,0.9992050451069188
3773.0,0.01548,0.0012577695999999997,0.9992521213114725
3774.0,0.015545000000000002,0.0012800029749999997,0.9992400045402767
3775.0,0.01654,0.0013002284,0.9992140257725064
3776.0,0.017925,0.0013455443749999998,0.9991675728596577
3777.0,0.018115000000000003,0.0013244967749999998,0.9991746981229211
3778.0,0.01782,0.0013282476,0.999178119548017
3779.0,0.018314999999999998,0.001297210775,0.9991846775063049
3780.0,0.02031,0.0012468038999999998,0.9991713686619693
3781.0,0.020675000000000006,0.001171494375,0.9992015039448447
3782.0,0.021090000000000005,0.0012496119,0.9991538071711153
3783.0,0.020365,0.0013109167750000002,0.9991383384820705
3784.0,0.021090000000000005,0.0012679119000000001,0.9991447014231827
3785.0,0.019285,0.001300138775,0.9991650328190863
3786.0,0.0198,0.0012885599999999998,0.9991607677724994
3787.0,0.020165,0.001234122775,0.9991806219048738
3788.0,0.02018,0.0012280676000000002,0.9991833228799584
3789.0,0.02024,0.0012826423999999998,0.9991549722041504
3790.0,0.019685,0.001283150775,0.9991657332288877
3791.0,0.019795,0.0012024079750000002,0.9992038802513761
3792.0,0.020745000000000003,0.0012343949749999998,0.9991687165460157
3793.0,0.022040000000000004,0.0012531384,0.9991316843190547
3794.0,0.021730000000000003,0.0012580071,0.9991360594264576
3795.0,0.02089,0.0012244079000000001,0.9991706165952499
3796.0,0.020625,0.001260359375,0.9991581761169619
3797.0,0.021400000000000002,0.0012512399999999998,0.9991464226927872
3798.0,0.021810000000000003,0.0012893239,0.9991186333908152
3799.0,0.021755,0.001219469975,0.9991545943463805
3800.0,0.020510000000000004,0.0011947399,0.999193239530721
3801.0,0.020134999999999997,0.0012094317750000001,0.9991935372643106
3802.0,0.019725000000000003,0.001231974375,0.9991904545838243
3803.0,0.018925,0.001336294375,0.9991538271597671
3804.0,0.01911,0.0012575079,0.9991896928904846
3805.0,0.017585,0.001326917775,0.9991829163970808
3806.0,0.017835,0.0012864627749999999,0.9991986585708985
3807.0,0.016845000000000002,0.0012231959749999998,0.9992473790999139
3808.0,0.016055,0.001208686975,0.9992675569615124
3809.0,0.016505000000000002,0.0012655349749999998,0.9992318960871447
3810.0,0.016105,0.0012135789749999999,0.9992643973445303
3811.0,0.015600000000000001,0.00126444,0.9992469438480903
3812.0,0.015075000000000002,0.0012837943749999998,0.999245279915983
3813.0,0.016245000000000002,0.001320349975,0.9992088268997698
3814.0,0.01649,0.0012873798999999998,0.9992212544159625
3815.0,0.017145000000000004,0.001273298975,0.9992172405695843
3816.0,0.016545,0.001356612975,0.9991857718619377
3817.0,0.016475,0.0013195243749999999,0.9992054525749152
3818.0,0.016335000000000002,0.001335017775,0.9992000092525737
3819.0,0.016265,0.001342099775,0.9991976032352806
3820.0,0.01651,0.0013351199,0.9991971389351597
3821.0,0.0159,0.0013713900000000001,0.9991889124074321
3822.0,0.01676,0.0013408023999999998,0.9991901564674417
3823.0,0.016965000000000004,0.0013834387749999998,0.9991653927178069
3824.0,0.01735,0.0013714774999999998,0.9991648146411819
3825.0,0.017870000000000004,0.0013545631,0.9991640729073336
3826.0,0.017070000000000002,0.0013341151,0.9991882698873522
3827.0,0.01566,0.0013799644,0.9991883690698324
3828.0,0.015560000000000001,0.0013368863999999997,0.9992114251107077
3829.0,0.013855000000000001,0.001303988975,0.9992528387529356
3830.0,0.013820000000000002,0.0012991075999999999,0.9992557732106152
3831.0,0.013280000000000002,0.0013160416,0.9992546357554783
3832.0,0.012975000000000002,0.0013715993750000003,0.999230911940343
3833.0,0.012435000000000002,0.0013945207750000002,0.9992263558771757
3834.0,0.011115000000000002,0.0014165067749999998,0.999230877264828
3835.0,0.011150000000000002,0.0012858774999999997,0.9992956555930506
3836.0,0.011120000000000001,0.0013288456,0.9992745209387667
3837.0,0.011215000000000003,0.001311373775,0.9992822018224978
3838.0,0.009635000000000001,0.001298516775,0.9993050639821359
3839.0,0.01013,0.0013393831,0.9992797860668823
3840.0,0.011340000000000001,0.0013212044,0.9992759019289287
3841.0,0.009950000000000002,0.0013572974999999999,0.9992726723978232
3842.0,0.010010000000000002,0.0013679999,0.9992666911251827
3843.0,0.010200000000000002,0.00137606,0.9992608054714057
3844.0,0.012540000000000003,0.0014474483999999998,0.9991986481059543
3845.0,0.011980000000000001,0.0014279796,0.9992152541416974
3846.0,0.010255000000000002,0.001377184975,0.999259626058971
3847.0,0.008675,0.001365894375,0.9992801797328491
3848.0,0.008805000000000002,0.0013203219750000002,0.9993018490187433
3849.0,0.010250000000000002,0.0014064374999999997,0.9992451473088428
3850.0,0.011305,0.001386446975,0.9992437282449892
3851.0,0.011665000000000002,0.001449777775,0.9992080148086692
3852.0,0.012895000000000002,0.0013747689749999997,0.9992303605381152
3853.0,0.011510000000000001,0.0013655198999999998,0.9992518378980707
3854.0,0.011005000000000001,0.0014146399749999999,0.9992330588022901
3855.0,0.010205000000000002,0.0013763079749999998,0.9992606030891216
3856.0,0.012245,0.0013898099749999999,0.9992309928021698
3857.0,0.011490000000000002,0.0013437799,0.999262948037787
3858.0,0.010955000000000001,0.0014194379750000002,0.9992311531554544
3859.0,0.009720000000000001,0.0013971216000000003,0.9992550505515555
3860.0,0.011240000000000002,0.0013722623999999999,0.9992515064591364
3861.0,0.009655,0.0013376309750000002,0.999285343740165
3862.0,0.010075000000000002,0.0013602443750000003,0.9992699199821211
3863.0,0.009790000000000004,0.0013891559,0.9992582680393973
3864.0,0.008125000000000002,0.001478934375,0.9992284145813328
3865.0,0.007895000000000001,0.001446618975,0.9992463820064971
3866.0,0.007865,0.0014941917749999997,0.999222895650789
3867.0,0.007715000000000001,0.001416528775,0.9992627503899644
3868.0,0.007235000000000002,0.001390704775,0.9992792737212595
3869.0,0.008250000000000002,0.0013785374999999997,0.9992774806784155
3870.0,0.009085000000000001,0.001396312775,0.9992614117142697
3871.0,0.009545000000000001,0.001394442975,0.9992580343231254
3872.0,0.011345000000000001,0.001394140975,0.999239441032662
3873.0,0.011195000000000002,0.0013072219750000001,0.999284519435914
3874.0,0.013605,0.001391953975,0.9992124768239274
3875.0,0.013740000000000002,0.0013764124,0.9992183312553466
3876.0,0.012950000000000003,0.0013282975,0.9992528725871743
3877.0,0.013030000000000002,0.0013294191,0.9992512101519153
3878.0,0.013015,0.001357259775,0.9992375582389519
3879.0,0.013000000000000001,0.0014228,0.9992050355918913
3880.0,0.012990000000000002,0.0014049599000000002,0.9992140568326884
3881.0,0.012565000000000002,0.0014613707749999998,0.9991913863351938
3882.0,0.012435,0.0015004207749999999,0.9991734922290803
3883.0,0.013375000000000001,0.0015143593749999999,0.9991544113736297
3884.0,0.013890000000000001,0.0014223679000000002,0.9991932918734799
3885.0,0.015200000000000002,0.00139236,0.9991892895700163
3886.0,0.016155000000000003,0.001499165975,0.9991210817486227
3887.0,0.016755000000000003,0.0014781199749999998,0.9991217636794422
3888.0,0.01617,0.0013628311,0.9991887841471544
3889.0,0.014839999999999999,0.0014303744,0.9991756593736645
3890.0,0.017065,0.001519935775,0.9990956173593951
3891.0,0.016550000000000002,0.0014820975,0.9991231100690304
3892.0,0.017105000000000006,0.001423968975,0.9991427619814098
3893.0,0.016455000000000004,0.0013257829750000002,0.9992026951773392
3894.0,0.015550000000000003,0.0014398975,0.9991602023666328
3895.0,0.014495000000000001,0.001456944975,0.9991675915334286
3896.0,0.01488,0.0014700856,0.9991552321391541
3897.0,0.01553,0.0014809190999999998,0.9991400110077934
3898.0,0.0147,0.00146391,0.999161125435008
3899.0,0.015320000000000002,0.0013975976000000002,0.9991848628445286
3900.0,0.014695,0.0013977069749999999,0.9991941936328494
3901.0,0.014900000000000002,0.00143499,0.9991725142812641
3902.0,0.015700000000000002,0.0013669099999999998,0.9991942382353631
3903.0,0.015425000000000001,0.001367919375,0.9991979593046522
3904.0,0.015605,0.0013496339749999998,0.9992043283368441
3905.0,0.01578,0.0013560916,0.9991983726925671
3906.0,0.016630000000000002,0.0013483431,0.9991885252611816
3907.0,0.016935000000000002,0.0013141557750000002,0.9992004632034882
3908.0,0.016895000000000004,0.0012966089749999999,0.9992099587888249
3909.0,0.01713,0.0014108630999999999,0.9991489645121739
3910.0,0.017525000000000002,0.001376124375,0.9991594430590733
3911.0,0.01828,0.0012916416,0.999188148984752
3912.0,0.018715000000000002,0.0012805987750000001,0.9991855248734843
3913.0,0.01736,0.0012316304,0.9992343236838604
3914.0,0.0175,0.0012527500000000002,0.999221358649896
3915.0,0.018065,0.0013368057749999999,0.9991694356901963
3916.0,0.017400000000000002,0.00134544,0.9991768901276254
3917.0,0.01667,0.0013178111,0.9992030732456769
3918.0,0.017455,0.0013854729749999998,0.999155920080266
3919.0,0.016460000000000002,0.0014564684000000002,0.9991373946225321
3920.0,0.016340000000000004,0.0014090043999999999,0.9991630384752259
3921.0,0.016125,0.001347334375,0.9991972480476556
3922.0,0.01632,0.0013334576000000001,0.99920102516597
3923.0,0.016935000000000002,0.001409655775,0.9991527470052128
3924.0,0.015030000000000002,0.0013374991,0.9992191842901778
3925.0,0.014870000000000001,0.0012998831,0.9992403525171313
3926.0,0.014725000000000002,0.001347124375,0.9992189032360457
3927.0,0.013950000000000002,0.0013133974999999997,0.9992468322431273
3928.0,0.013269999999999999,0.0013365071,0.999244487429412
3929.0,0.013120000000000001,0.0014502655999999998,0.9991897789000335
3930.0,0.011575,0.0013970693750000002,0.9992353026596706
3931.0,0.01229,0.0014150559,0.9992178169498458
3932.0,0.013810000000000003,0.0013248839,0.9992430208287456
3933.0,0.014235000000000003,0.001357114775,0.9992209908492041
3934.0,0.013730000000000001,0.0013375871,0.9992377962359259
3935.0,0.013420000000000001,0.0013899035999999998,0.9992158918802988
3936.0,0.013460000000000001,0.0012489284,0.9992856753236338
3937.0,0.012190000000000001,0.0012744038999999998,0.9992892720440044
3938.0,0.013235000000000004,0.0013016847749999995,0.9992623771136692
3939.0,0.012740000000000003,0.0013439924,0.9992476581626504
3940.0,0.013855000000000001,0.001256088975,0.9992767867997934
3941.0,0.014935000000000002,0.001254895775,0.9992617866841881
3942.0,0.014915,0.001289692775,0.9992447586187001
3943.0,0.014505000000000002,0.0013225549749999999,0.9992344306779726
3944.0,0.014105000000000003,0.001273698975,0.9992644606133377
3945.0,0.015355000000000004,0.0012580739749999998,0.9992538700472496
3946.0,0.014810000000000002,0.0013227639,0.9992298334402173
3947.0,0.014085,0.0013241627749999998,0.9992395681550741
3948.0,0.015155000000000004,0.001240175975,0.9992658648467282
3949.0,0.017275000000000002,0.001273424375,0.9992149734059562
3950.0,0.015540000000000003,0.0012780084,0.999241046619451
3951.0,0.015325000000000002,0.001265594375,0.9992506099980862
3952.0,0.01566,0.0013050644,0.999225735487236
3953.0,0.015390000000000003,0.0012646479000000001,0.9992500913532678
3954.0,0.016605000000000005,0.0012781239749999997,0.9992238912867244
3955.0,0.016840000000000004,0.0012825144000000001,0.9992178539822415
3956.0,0.01728,0.0012895016,0.9992068997670118
3957.0,0.017680000000000005,0.0013091176,0.9991900809021533
3958.0,0.017495000000000004,0.001300474975,0.9991976270153955
3959.0,0.017040000000000003,0.0013345384,0.9991885147957771
3960.0,0.016345000000000002,0.0013478909749999998,0.9991934532616715
3961.0,0.015785000000000004,0.001345083775,0.9992037684785238
3962.0,0.016065000000000003,0.0012198657750000003,0.9992618789013612
3963.0,0.015265,0.001303129775,0.999232814556934
3964.0,0.01557,0.0013088750999999997,0.9992252491286172
3965.0,0.015270000000000002,0.0012913271,0.9992386032162879
3966.0,0.014005000000000002,0.0012715099749999999,0.9992669585793192
3967.0,0.014880000000000003,0.0013348855999999998,0.9992227531268826
3968.0,0.015405000000000004,0.001215135975,0.9992745623190105
3969.0,0.016145000000000003,0.0012706889749999999,0.9992351942467185
3970.0,0.016055000000000003,0.001285186975,0.99922938416508
3971.0,0.016185,0.001285395775,0.9992272057347839
3972.0,0.016675000000000006,0.001192894375,0.999265310782449
3973.0,0.016135,0.001252511775,0.9992444298396016
3974.0,0.017085,0.0012335527749999997,0.9992381496870151
3975.0,0.016450000000000003,0.0012840975,0.9992234994812845
3976.0,0.016525,0.001234474375,0.9992470133542399
3977.0,0.017220000000000003,0.0012456716,0.9992297365720064
3978.0,0.016635,0.0012555267749999998,0.9992347644126967
3979.0,0.017255000000000003,0.001263314975,0.9992203585068743
3980.0,0.017365000000000002,0.0013099067749999997,0.9991952112518641
3981.0,0.019505,0.0012850049750000002,0.9991682287312119
3982.0,0.018510000000000002,0.0012999799,0.9991796491907424
3983.0,0.01949,0.0011644399,0.9992286797624991
3984.0,0.019775,0.001156899375,0.9992268294199994
3985.0,0.020220000000000002,0.0012258516,0.9991835627419764
3986.0,0.020805,0.0012246019749999999,0.9991722165511142
3987.0,0.020450000000000003,0.0012243974999999999,0.9991795992914608
3988.0,0.02067,0.0012530511000000003,0.9991609078671014
3989.0,0.019945000000000004,0.001260646975,0.9991717878247754
3990.0,0.019300000000000005,0.0011863099999999999,0.9992214625614043
3991.0,0.01912,0.0012603256,0.9991880384892066
3992.0,0.020505000000000002,0.0012561949750000002,0.9991626765359407
3993.0,0.020965000000000004,0.001274318775,0.9991440636477166
3994.0,0.021245000000000003,0.001201899975,0.9991743102731107
3995.0,0.0199,0.00124549,0.9991802013517479
3996.0,0.018985000000000002,0.0012943197749999999,0.9991735823173067
3997.0,0.018055,0.001278366975,0.9991987311608609
3998.0,0.01929,0.0012200959,0.9992047978664157
3999.0,0.020120000000000006,0.0012774855999999998,0.999159802974402
4000.0,0.019175000000000005,0.001269169375,0.9991824811137018
4001.0,0.019350000000000003,0.0013009775000000002,0.9991632358633726
4002.0,0.018705000000000003,0.0013193729749999999,0.9991663011473538
4003.0,0.017700000000000004,0.0012602099999999999,0.9992141397954076
4004.0,0.016715000000000004,0.001265958775,0.9992281925406976
4005.0,0.015140000000000002,0.0012600804000000001,0.9992561551203173
4006.0,0.015445000000000002,0.0013320019749999998,0.9992156537853959
4007.0,0.016655,0.001232860975,0.9992456809032906
4008.0,0.0158,0.00138526,0.9991835452935509
4009.0,0.01608,0.0012915336,0.9992258429999914
4010.0,0.015845,0.001266985975,0.9992418244779119
4011.0,0.015180000000000003,0.0012552675999999998,0.9992579501954526
4012.0,0.014165000000000002,0.001357802775,0.9992216112379108
4013.0,0.014010000000000002,0.0013142198999999998,0.9992455102256499
4014.0,0.014250000000000004,0.0012857375,0.9992564058391498
4015.0,0.015445000000000002,0.001311001975,0.9992261215287395
4016.0,0.016000000000000004,0.0012425000000000001,0.9992515328887758
4017.0,0.016555000000000004,0.0012820819749999998,0.9992228451987135
4018.0,0.016130000000000002,0.0011732231,0.9992840992529086
4019.0,0.016475,0.0012004243749999999,0.9992648647727242
4020.0,0.017785000000000002,0.0012914437750000001,0.9991970394866546
4021.0,0.017725000000000005,0.0013212743749999997,0.9991832462470505
4022.0,0.017515,0.001258274775,0.9992183558958211
4023.0,0.018400000000000003,0.0012390399999999998,0.9992120852110672
4024.0,0.018410000000000003,0.0012273719,0.9992177130369196
4025.0,0.018275000000000003,0.001243274375,0.9992122685952737
4026.0,0.018920000000000003,0.0012288336,0.9992075114224999
4027.0,0.019045000000000003,0.001240637975,0.9991992719057875
4028.0,0.019015,0.0013296797749999998,0.9991554363310261
4029.0,0.019635000000000003,0.001335816775,0.9991403737113843
4030.0,0.020925,0.001287594375,0.999138336687578
4031.0,0.020685000000000002,0.001262780775,0.9991556496581545
4032.0,0.0202,0.00133996,0.9991270812811907
4033.0,0.020130000000000002,0.0013618831,0.9991175037802563
4034.0,0.020655,0.001328520975,0.9991235462580809
4035.0,0.0216,0.0012531400000000002,0.9991411831253215
4036.0,0.022190000000000005,0.0013151039,0.9990974086501849
4037.0,0.02207,0.0013487151000000001,0.9990832938516254
4038.0,0.021300000000000003,0.0013228099999999998,0.9991129379769762
4039.0,0.021895000000000005,0.001367258975,0.9990778606403019
4040.0,0.021865000000000002,0.0013300717749999999,0.9990970967537143
4041.0,0.021670000000000002,0.0012441111,0.999144221830237
4042.0,0.021790000000000004,0.0012591959,0.9991340895989109
4043.0,0.021080000000000005,0.0012331336,0.9991622638463232
4044.0,0.020445,0.0012018519749999999,0.9991910460084346
4045.0,0.021525,0.0012581243749999998,0.99914033683013
4046.0,0.022300000000000004,0.0011512100000000002,0.9991766548228778
4047.0,0.023050000000000005,0.0012023975,0.9991342308146516
4048.0,0.022650000000000003,0.0012692775,0.999109953855822
4049.0,0.022255000000000004,0.0011573649750000001,0.9991746211776638
4050.0,0.021245,0.0012013999750000001,0.9991746393975839
4051.0,0.021490000000000002,0.0012033799,0.9991683810218044
4052.0,0.021945,0.001217966975,0.9991512857065756
4053.0,0.021435000000000003,0.001243090775,0.9991497374879125
4054.0,0.01932,0.0012437375999999997,0.9991924018231756
4055.0,0.018945,0.001238636975,0.9992021499350795
4056.0,0.017955000000000002,0.001253167975,0.9992131779531249
4057.0,0.01815,0.0012391775000000001,0.9992166183421578
4058.0,0.017005000000000003,0.001273379975,0.9992195990422299
4059.0,0.016765000000000002,0.001256584775,0.9992320277303323
4060.0,0.017360000000000004,0.0012779304000000002,0.9992112466050018
4061.0,0.016115,0.0012628567749999999,0.9992395653644771
4062.0,0.015085000000000003,0.0012393927749999997,0.9992673451028266
4063.0,0.013885000000000002,0.001247956775,0.9992804028206902
4064.0,0.015365000000000002,0.001281166775,0.9992422295930494
4065.0,0.015280000000000002,0.0012626216000000002,0.9992527259484401
4066.0,0.014270000000000003,0.0013308671,0.9992336256584654
4067.0,0.014295000000000002,0.001350402975,0.9992234624522112
4068.0,0.013555000000000001,0.001250011975,0.9992838621507513
4069.0,0.013385000000000001,0.0012111917749999999,0.9993055152188386
4070.0,0.014060000000000003,0.0012706164,0.9992666747381804
4071.0,0.015225,0.0012269493749999998,0.9992714207569846
4072.0,0.016560000000000002,0.0012310664,0.9992481243826937
4073.0,0.015875,0.0012361343749999999,0.9992567330789389
4074.0,0.01591,0.0012730718999999998,0.9992377775736352
4075.0,0.015335000000000003,0.001262687775,0.9992519215770671
4076.0,0.01527,0.0012535271,0.9992574152596115
4077.0,0.01565,0.0013078775,0.9992244350176048
4078.0,0.014700000000000003,0.00126431,0.9992606183147673
4079.0,0.014755000000000002,0.0013066399749999999,0.9992386122318392
4080.0,0.014350000000000003,0.0013522775,0.9992218383164455
4081.0,0.014965000000000001,0.001232398775,0.9992726642459896
4082.0,0.014705000000000001,0.001213612975,0.9992858419327576
4083.0,0.015210000000000001,0.0012384559,0.9992659946826695
4084.0,0.015290000000000003,0.0012601159,0.9992539198124726
4085.0,0.015600000000000001,0.00115534,0.9993013757162703
4086.0,0.016495000000000003,0.001217264975,0.9992561104593979
4087.0,0.016190000000000003,0.0012600839,0.9992398058719378
4088.0,0.016675000000000006,0.001242294375,0.9992406346967343
4089.0,0.016395000000000003,0.0012483539749999998,0.99924224390982
4090.0,0.015745000000000002,0.0012569449749999999,0.999248388506232
4091.0,0.014490000000000001,0.0013047399,0.9992435164954834
4092.0,0.01566,0.0013208644,0.9992178634439441
4093.0,0.015425000000000003,0.0013316193749999998,0.9992161204151316
4094.0,0.015225,0.0012698493749999998,0.999249996672718
4095.0,0.015700000000000002,0.0012598099999999999,0.9992477208245822
4096.0,0.01501,0.0012155998999999998,0.9992803446667973
4097.0,0.014985000000000004,0.001204699775,0.9992861535124463
4098.0,0.015510000000000001,0.0011991399,0.9992809282480036
4099.0,0.01744,0.0012380464,0.9992297976778594
4100.0,0.016230000000000005,0.0012126870999999999,0.9992627494124539
4101.0,0.016135,0.001233911775,0.9992537346618825
4102.0,0.015850000000000003,0.0012103774999999998,0.9992699479314409
4103.0,0.015390000000000003,0.0011009479,0.9993317311871176
4104.0,0.016665000000000003,0.0011527277749999998,0.9992854893756373
4105.0,0.016610000000000003,0.0011895079,0.9992680503003815
4106.0,0.016630000000000002,0.0012299431,0.9992475967382981
4107.0,0.016785000000000005,0.001190713775,0.9992645771164619
4108.0,0.017715000000000005,0.001256028775,0.9992159496587498
4109.0,0.01718,0.0012434476000000002,0.9992315623421362
4110.0,0.01701,0.0012510599,0.9992306750790565
4111.0,0.016595,0.001232255975,0.9992469386485612
4112.0,0.015330000000000002,0.0012217910999999999,0.9992723646973113
4113.0,0.014895000000000002,0.001209988975,0.9992847965030949
4114.0,0.014630000000000002,0.0012050630999999997,0.9992911839977805
4115.0,0.014985000000000004,0.001214599775,0.9992812026723283
4116.0,0.015075000000000002,0.001198394375,0.9992879158490032
4117.0,0.014145000000000001,0.0012429689749999997,0.9992791996655526
4118.0,0.013645000000000001,0.0012462639749999998,0.9992845345173775
4119.0,0.012345000000000002,0.0012621509749999999,0.9992934474855224
4120.0,0.012340000000000002,0.0012025243999999997,0.9993232638788535
4121.0,0.01205,0.0012382975000000001,0.9993089862672648
4122.0,0.011990000000000002,0.0012291398999999998,0.9993142470972115
4123.0,0.010230000000000001,0.0012927470999999997,0.9993020228827919
4124.0,0.010490000000000003,0.0012111599,0.9993400579927816
4125.0,0.010270000000000001,0.0012096271,0.9993431051523922
4126.0,0.010305000000000002,0.0012828569749999998,0.9993061294336183
4127.0,0.009865000000000002,0.0012008317750000002,0.999351546763859
4128.0,0.008510000000000002,0.0011964799,0.9993661456055344
4129.0,0.008060000000000003,0.0011568364,0.9993896149490847
4130.0,0.007515000000000002,0.001139274775,0.9994026354090766
4131.0,0.007235000000000002,0.001154104775,0.9993972990414989
4132.0,0.006655000000000002,0.001076760975,0.9994399636674277
4133.0,0.007865000000000002,0.001057591775,0.9994407205267496
4134.0,0.007655000000000001,0.001187250975,0.9993776531114472
4135.0,0.007965000000000002,0.001144108775,0.9993967428828955
4136.0,0.008040000000000002,0.0011309584,0.9994027363736191
4137.0,0.006750000000000002,0.0011348375,0.9994103029196304
4138.0,0.007435000000000002,0.001123370775,0.999411157979201
4139.0,0.0070100000000000015,0.0011122598999999996,0.9994198125707743
4140.0,0.006340000000000002,0.0011465044,0.9994071817782286
4141.0,0.004620000000000001,0.0011620556,0.9994088188370333
4142.0,0.005150000000000002,0.0011550775,0.9994097277374213
4143.0,0.0051350000000000015,0.0011819817749999999,0.9993963482345473
4144.0,0.005910000000000002,0.0012371718999999999,0.9993645155394834
4145.0,0.0054150000000000005,0.0012396277749999998,0.9993661579144767
4146.0,0.006750000000000002,0.0012114374999999998,0.9993720342099752
4147.0,0.006760000000000001,0.0012120024,0.9993717327640848
4148.0,0.006950000000000001,0.0012376974999999998,0.999357626011327
4149.0,0.00847,0.0012274591,0.9993509915603972
4150.0,0.00872,0.0013298616,0.9992977721912494
4151.0,0.009370000000000002,0.0013339030999999998,0.9992898814381331
4152.0,0.010020000000000001,0.0013794996,0.9992608179333309
4153.0,0.010795000000000003,0.001336617975,0.9992741895407845
4154.0,0.01107,0.0013431551,0.9992679030334828
4155.0,0.01016,0.0012995743999999999,0.9992993217920948
4156.0,0.010320000000000001,0.0011761976,0.9993592297011021
4157.0,0.009890000000000001,0.0012857879000000001,0.9993088849977699
4158.0,0.01048,0.0012448696,0.9993233000588794
4159.0,0.010010000000000002,0.0013383999,0.9992814799898257
4160.0,0.009125000000000001,0.001259884375,0.9993291143931338
4161.0,0.008330000000000002,0.0012229111000000002,0.9993544781483663
4162.0,0.007900000000000003,0.0012893899999999999,0.9993247919352274
4163.0,0.008135000000000002,0.001266571775,0.999334294320038
4164.0,0.00795,0.0012586975,0.9993396826057974
4165.0,0.008095000000000003,0.0011590209749999998,0.999388291178266
4166.0,0.007295000000000002,0.0011849329749999997,0.9993815016820785
4167.0,0.006470000000000003,0.0012944391,0.9993324856155563
4168.0,0.005740000000000002,0.0011908524,0.9993886519037616
4169.0,0.006075000000000001,0.001247244375,0.9993585233618387
4170.0,0.006615000000000002,0.001244091775,0.9993567291360208
4171.0,0.007605000000000002,0.0012636139750000002,0.9993399161044254
4172.0,0.007040000000000001,0.0012630384,0.9993443374001528
4173.0,0.005440000000000002,0.0012250063999999998,0.9993732813846602
4174.0,0.006095000000000002,0.001256800975,0.9993536666100726
4175.0,0.004615000000000002,0.0012765517749999998,0.9993517304816418
4176.0,0.005450000000000001,0.0012652975,0.999353109807596
4177.0,0.0056900000000000015,0.0012488239000000001,0.9993600091230976
4178.0,0.0054150000000000005,0.001236127775,0.9993678767244585
4179.0,0.006120000000000002,0.0012320456,0.9993658275254859
4180.0,0.006045000000000002,0.0012701079749999997,0.999347312421211
4181.0,0.007720000000000002,0.0012338015999999999,0.9993539128221155
4182.0,0.007130000000000002,0.0011488630999999998,0.9994006697342533
4183.0,0.007880000000000002,0.0011607056,0.999389130707777
4184.0,0.007910000000000002,0.0011481319,0.9993951680198183
4185.0,0.0073300000000000014,0.0012068710999999998,0.9993703041487128
