scenario,gen,mean_pheno,var_pheno,mean_fit
both,325.0,-0.0027049999999999995,0.000177132975,0.999907790502511
both,326.0,-0.002745,0.000168514975,0.9999119894452758
both,327.0,-0.003005,0.00015981997500000002,0.999915588710035
both,328.0,-0.00355,0.0001464975,0.9999204602522221
both,329.0,-0.0039299999999999995,0.00015785510000000002,0.9999133638485495
both,330.0,-0.00346,0.00016072839999999998,0.9999136636163082
both,331.0,-0.00372,0.0001519616,0.9999171124504007
both,332.0,-0.00363,0.0001521231,0.9999173625488124
both,333.0,-0.0036100000000000004,0.00015126790000000002,0.9999178624764674
both,334.0,-0.003545,0.000156082975,0.999915687156079
both,335.0,-0.00356,0.00015642639999999998,0.9999154617194169
both,336.0,-0.0033549999999999995,0.000163193975,0.9999127885928906
both,337.0,-0.003045,0.000170777975,0.9999099902150163
both,338.0,-0.0030299999999999997,0.0001731191,0.9999088639838193
both,339.0,-0.0027649999999999997,0.00016750477500000003,0.9999124381671677
both,340.0,-0.0027300000000000002,0.0001742471,0.9999091644860484
both,341.0,-0.0028399999999999996,0.00016953440000000002,0.9999112148017514
both,342.0,-0.002705,0.00017723297500000002,0.9999077397016916
both,343.0,-0.003335,0.000169927775,0.999909490347165
both,344.0,-0.00349,0.0001746199,0.9999066147520819
both,345.0,-0.0033250000000000003,0.00018619437499999998,0.9999013930388656
both,346.0,-0.00309,0.0001753519,0.9999075659273815
both,347.0,-0.00289,0.0001654479,0.999913112940198
both,348.0,-0.002285,0.00016502877500000003,0.9999148881282256
both,349.0,-0.0024,0.00016704000000000003,0.9999136132051751
both,350.0,-0.0028250000000000003,0.00018016937499999995,0.9999059406461959
both,351.0,-0.0025099999999999996,0.00016719990000000002,0.9999132623817005
both,352.0,-0.0018599999999999999,0.0001688404,0.999913862831422
both,353.0,-0.002055,0.00016962697499999999,0.9999130872062216
both,354.0,-0.0022299999999999998,0.0001798271,0.9999076145697415
both,355.0,-0.00158,0.0001761036,0.9999107142072514
both,356.0,-0.001615,0.00018004177500000003,0.9999086910189546
both,357.0,-0.00156,0.00018906639999999997,0.9999042667749362
both,358.0,-0.0012999999999999997,0.00018731000000000002,0.9999055163015196
both,359.0,-0.001295,0.000181872975,0.999908240985433
both,360.0,-0.0010249999999999999,0.000182899375,0.9999080396338593
both,361.0,-0.001625,0.000191409375,0.999902990480377
both,362.0,-0.001875,0.00018913437500000003,0.999903690470388
both,363.0,-0.0017900000000000004,0.00018509590000000004,0.9999058643362386
both,364.0,-0.00195,0.00020259749999999998,0.9998968184013027
both,365.0,-0.0018050000000000002,0.000187691975,0.9999045393019401
both,366.0,-0.0015450000000000001,0.000194962975,0.9999013412037433
both,367.0,-0.00102,0.00019835960000000002,0.9999003169941655
both,368.0,-0.0007700000000000001,0.00018810710000000003,0.9999056643486556
both,369.0,-0.00096,0.0001915784,0.9999037656033518
both,370.0,-0.00037,0.00018526309999999997,0.9999073129805454
both,371.0,-6.0000000000000035e-05,0.0001890964,0.9999054651334067
both,372.0,3.0000000000000082e-05,0.00018929909999999998,0.999905364993636
both,373.0,-0.000285,0.000211268775,0.9998943444672759
both,374.0,-0.00034499999999999993,0.000204530975,0.9998976917750679
both,375.0,-0.0008999999999999999,0.00020509000000000003,0.9998970672854491
both,376.0,-0.0008300000000000001,0.00021031109999999998,0.9998945186387418
both,377.0,-0.001085,0.00021227277500000002,0.9998932945608887
both,378.0,-0.0007199999999999999,0.0002131816,0.9998931672707003
both,379.0,-0.0011099999999999999,0.0002016679,0.9998985667906264
both,380.0,-0.00068,0.0002073376,0.9998961177589137
both,381.0,-0.000705,0.000193252975,0.9999031406264421
both,382.0,-0.000545,0.000200152975,0.9998997919323451
